Zipcode,State,Land Area (sq mi),Center Point Lat,Center Point Lng
02540,MA,10.717,41.573881,-70.632049
02542,MA,30.725,41.707839,-70.54552
02543,MA,9.932,41.478974,-70.766911
02553,MA,0.24600000000000002,41.711560999999996,-70.622853
02554,MA,40.298,41.291072,-70.093329
02556,MA,3.867,41.639445,-70.624515
02557,MA,7.207000000000001,41.441713,-70.576143
02558,MA,1.229,41.745017,-70.653513
02559,MA,5.032,41.690243,-70.616283
02561,MA,0.615,41.766737,-70.540595
02562,MA,3.347,41.787209000000004,-70.526717
02563,MA,13.202,41.728137,-70.476549
02564,MA,5.747999999999999,41.271934,-69.984415
02568,MA,6.672000000000001,41.458608,-70.613479
02571,MA,19.902,41.761187,-70.695991
02575,MA,25.011,41.400252,-70.65693399999999
02576,MA,9.765,41.772221,-70.762948
02584,MA,0.067,41.258845,-70.007333
02601,MA,8.594,41.657961,-70.29809300000001
02630,MA,4.01,41.706769,-70.31253000000001
02631,MA,21.975,41.747513,-70.066223
02632,MA,7.32,41.659096999999996,-70.346877
02633,MA,7.553,41.689734,-69.972126
02635,MA,5.526,41.624054,-70.439397
02637,MA,0.7,41.705726,-70.270928
02638,MA,5.901,41.730228000000004,-70.19739799999999
02639,MA,2.767,41.668067,-70.136979
02641,MA,2.041,41.751246,-70.153472
02642,MA,13.877,41.841331,-69.977436
02643,MA,1.8940000000000001,41.797777,-69.937327
02644,MA,3.562,41.683488,-70.510786
02645,MA,16.643,41.711052,-70.057609
02646,MA,3.011,41.670596,-70.071449
02647,MA,0.474,41.630127,-70.310144
02648,MA,9.277000000000001,41.670946,-70.41537
02649,MA,23.247,41.616801,-70.49009699999999
02650,MA,1.446,41.701947,-69.961375
02651,MA,0.07,41.874984999999995,-70.00349200000001
02652,MA,7.997999999999999,42.049537,-70.09499100000001
02653,MA,12.040999999999999,41.769125,-69.97358
02655,MA,6.529,41.627984000000005,-70.392013
02657,MA,9.671,42.059829,-70.200407
02659,MA,2.046,41.681465,-70.023537
02660,MA,7.707999999999999,41.707699,-70.15856
02663,MA,1.413,41.894444,-70.01218
02664,MA,6.936,41.674727000000004,-70.19564799999999
02666,MA,12.717,41.99078,-70.045714
02667,MA,18.629,41.921997,-70.023356
02668,MA,15.075999999999999,41.716215999999996,-70.36307
02669,MA,0.895,41.666693,-69.989716
02670,MA,2.088,41.660113,-70.17067800000001
02671,MA,2.0140000000000002,41.670839,-70.1134
02672,MA,0.494,41.6357,-70.313634
02673,MA,9.988,41.655712,-70.24704399999999
02675,MA,9.03,41.704155,-70.231801
02702,MA,16.794,41.785113,-71.05904699999999
02703,MA,26.816,41.931653000000004,-71.294503
02713,MA,5.056,41.441295000000004,-70.90221700000001
02715,MA,11.453,41.803649,-71.15338
02717,MA,17.68,41.760108,-70.972874
02718,MA,10.345,41.862486,-71.01169
02719,MA,12.335,41.633619,-70.871306
02720,MA,10.870999999999999,41.72505,-71.121329
02721,MA,4.093,41.675125,-71.14828100000001
02723,MA,1.597,41.692705,-71.129726
02724,MA,1.858,41.683935999999996,-71.1775
02725,MA,2.373,41.720043,-71.188272
02726,MA,5.527,41.7597,-71.144592
02738,MA,13.998,41.704138,-70.752225
02739,MA,17.351,41.665794,-70.814531
02740,MA,5.685,41.637485,-70.938265
02743,MA,18.429000000000002,41.718216999999996,-70.901151
02744,MA,1.291,41.606252000000005,-70.91363199999999
02745,MA,10.328,41.700737,-70.950546
02746,MA,2.116,41.660995,-70.940137
02747,MA,48.803999999999995,41.664711,-71.015699
02748,MA,22.49,41.553084000000005,-70.971453
02760,MA,17.972,41.972509,-71.334397
02762,MA,10.997,42.012797,-71.336578
02763,MA,0.902,41.966865999999996,-71.308574
02764,MA,10.594000000000001,41.851929,-71.153598
02766,MA,27.811999999999998,41.965340999999995,-71.18178
02767,MA,23.809,41.940996000000005,-71.04849899999999
02769,MA,46.938,41.846878000000004,-71.24486999999999
02770,MA,32.175,41.759846,-70.838449
02771,MA,18.372,41.842106,-71.32230899999999
02777,MA,22.673000000000002,41.758163,-71.21418100000001
02779,MA,16.512999999999998,41.838060999999996,-71.07761500000001
02780,MA,33.037,41.909112,-71.118346
02790,MA,53.714,41.599176,-71.082371
02791,MA,1.054,41.528538,-71.078091
02802,RI,0.196,41.95213,-71.456233
02804,RI,10.097999999999999,41.434771999999995,-71.769527
02806,RI,8.215,41.734753000000005,-71.319732
02807,RI,9.082,41.176815000000005,-71.577085
02808,RI,7.962999999999999,41.408251,-71.749674
02809,RI,9.815,41.67573,-71.273331
02812,RI,6.64,41.478947999999995,-71.652334
02813,RI,36.461999999999996,41.394216,-71.669822
02814,RI,44.769,41.895948,-71.700406
02815,RI,4.172,41.77463,-71.647954
02816,RI,37.854,41.696498999999996,-71.622662
02817,RI,50.26,41.637083000000004,-71.678361
02818,RI,21.818,41.642919,-71.48571899999999
02822,RI,55.9,41.570209999999996,-71.626993
02825,RI,54.043,41.782067,-71.726833
02826,RI,2.498,41.982746,-71.653144
02827,RI,21.079,41.698747999999995,-71.739118
02828,RI,4.829,41.879928,-71.563999
02830,RI,19.387999999999998,41.97493,-71.651187
02831,RI,9.62,41.774762,-71.620289
02832,RI,22.305,41.514717,-71.72962199999999
02833,RI,7.065,41.49514,-71.769633
02835,RI,9.448,41.510088,-71.378366
02836,RI,0.307,41.454681,-71.62020799999999
02837,RI,20.522,41.518769,-71.167247
02838,RI,1.43,41.965257,-71.47637399999999
02839,RI,4.327,41.940757,-71.641513
02840,RI,7.231,41.478215999999996,-71.322375
02841,RI,0.467,41.511864,-71.332175
02842,RI,12.693,41.518673,-71.281685
02852,RI,30.886999999999997,41.588565,-71.459811
02857,RI,41.745,41.822761,-71.633605
02858,RI,0.578,41.964461,-71.651336
02859,RI,28.365,41.959073,-71.757323
02860,RI,5.398,41.870562,-71.388681
02861,RI,3.5639999999999996,41.878603000000005,-71.353131
02863,RI,1.2009999999999998,41.890064,-71.39348100000001
02864,RI,26.381,41.966913,-71.428933
02865,RI,16.691,41.915455,-71.449815
02871,RI,17.04,41.587299,-71.261246
02872,RI,5.9479999999999995,41.597055,-71.320666
02873,RI,2.8080000000000003,41.533083000000005,-71.780518
02874,RI,15.165999999999999,41.508687,-71.48174300000001
02875,RI,1.1540000000000001,41.456486,-71.638865
02876,RI,0.127,41.994278,-71.58549000000001
02878,RI,29.054000000000002,41.609435999999995,-71.178113
02879,RI,37.38,41.424019,-71.534277
02881,RI,3.614,41.478083000000005,-71.52471700000001
02882,RI,12.795,41.415152,-71.465251
02885,RI,6.121,41.725138,-71.25880500000001
02886,RI,14.925,41.703849,-71.455568
02888,RI,5.93,41.747671000000004,-71.406118
02889,RI,8.697000000000001,41.700590999999996,-71.376927
02891,RI,26.375,41.361854,-71.789689
02892,RI,27.394000000000002,41.492004,-71.594774
02893,RI,7.871,41.679006,-71.518688
02894,RI,4.335,41.444477,-71.703238
02895,RI,7.739,42.001706,-71.499949
02896,RI,23.677,41.975186,-71.544069
02898,RI,11.55,41.51764,-71.668521
02903,RI,1.7930000000000001,41.81823,-71.409088
02904,RI,5.194,41.858334,-71.43629399999999
02905,RI,3.748,41.784725,-71.396103
02906,RI,3.241,41.840169,-71.390408
02907,RI,2.201,41.798593,-71.42463000000001
02908,RI,3.161,41.839825,-71.43679399999999
02909,RI,3.457,41.821417,-71.453215
02910,RI,3.4410000000000003,41.774999,-71.435594
02911,RI,2.481,41.854888,-71.472812
02912,RI,0.043,41.825593,-71.402239
02914,RI,4.885,41.814838,-71.36533299999999
02915,RI,5.535,41.772847,-71.354839
02916,RI,2.555,41.842661,-71.352438
02917,RI,21.334,41.905774,-71.52330500000001
02919,RI,23.485,41.82744,-71.519879
02920,RI,9.184,41.767344,-71.465508
02921,RI,13.142999999999999,41.768454999999996,-71.515778
03031,NH,34.676,42.874864,-71.600503
03032,NH,25.201999999999998,42.997261,-71.363424
03033,NH,19.77,42.749263,-71.67567
03034,NH,32.981,43.05687,-71.340559
03036,NH,25.947,42.98453,-71.255104
03037,NH,48.226000000000006,43.141273999999996,-71.24819699999999
03038,NH,35.986,42.892761,-71.276763
03042,NH,25.995,43.054187,-71.084193
03043,NH,31.316999999999997,42.997,-71.81778800000001
03044,NH,16.908,43.000370000000004,-71.119161
03045,NH,35.665,43.021515,-71.563462
03046,NH,30.903000000000002,43.116338,-71.595355
03047,NH,26.386,42.93874,-71.879424
03048,NH,29.554000000000002,42.742874,-71.76175500000001
03049,NH,31.763,42.749624,-71.585402
03051,NH,28.339000000000002,42.760508,-71.409494
03052,NH,14.932,42.846081,-71.468283
03053,NH,41.06399999999999,42.869839,-71.387845
03054,NH,32.527,42.852034,-71.519876
03055,NH,24.858,42.818645000000004,-71.673354
03057,NH,16.755,42.908885,-71.694199
03060,NH,6.535,42.741087,-71.45826600000001
03062,NH,12.082,42.722322999999996,-71.501176
03063,NH,8.115,42.782137,-71.518435
03064,NH,4.126,42.779378,-71.474918
03070,NH,43.026,42.981209,-71.67752
03071,NH,32.735,42.746257,-71.874434
03076,NH,26.388,42.730992,-71.337073
03077,NH,29.412,43.038038,-71.205107
03079,NH,24.725,42.788264,-71.221726
03082,NH,28.564,42.896409000000006,-71.768331
03084,NH,22.23,42.826913,-71.875292
03086,NH,26.979,42.832235,-71.759609
03087,NH,26.805999999999997,42.811091999999995,-71.302688
03101,NH,0.774,42.989027,-71.466111
03102,NH,8.927999999999999,43.011907,-71.491063
03103,NH,9.769,42.950538,-71.446547
03104,NH,8.325,43.009552,-71.439782
03106,NH,36.45,43.082584000000004,-71.446878
03109,NH,7.365,42.963734,-71.40035
03110,NH,32.836,42.935584000000006,-71.53687099999999
03215,NH,48.476000000000006,43.942653,-71.44773199999999
03216,NH,38.313,43.451175,-71.79794
03217,NH,10.989,43.726075,-71.64250799999999
03218,NH,13.857999999999999,43.338034,-71.277262
03220,NH,30.909000000000002,43.474458,-71.48221
03221,NH,45.967,43.258003,-71.960169
03222,NH,72.69800000000001,43.642709,-71.789139
03223,NH,73.23100000000001,43.855414,-71.68547
03224,NH,40.199,43.36249,-71.55802
03225,NH,28.796999999999997,43.363816,-71.24173
03226,NH,13.470999999999998,43.711764,-71.50423599999999
03227,NH,64.523,43.841192,-71.480852
03229,NH,43.368,43.202187,-71.696803
03230,NH,40.857,43.508646999999996,-71.890241
03231,NH,2.197,43.473341,-71.762339
03233,NH,0.542,43.424011,-71.9312
03234,NH,34.361,43.204812,-71.348563
03235,NH,29.598000000000003,43.449135999999996,-71.674267
03237,NH,36.548,43.423058000000005,-71.387218
03238,NH,2.775,43.984428,-71.911271
03240,NH,41.678999999999995,43.574714,-71.952004
03241,NH,41.388000000000005,43.751504,-71.817394
03242,NH,44.038000000000004,43.169407,-71.83120100000001
03243,NH,26.368000000000002,43.528306,-71.769192
03244,NH,82.281,43.128103,-71.91694
03245,NH,30.355999999999998,43.761590000000005,-71.583345
03246,NH,20.012999999999998,43.576496,-71.482301
03249,NH,38.907,43.519156,-71.37559300000001
03251,NH,150.545,44.100673,-71.494074
03253,NH,38.94,43.631211,-71.49858499999999
03254,NH,59.513000000000005,43.717721000000004,-71.369179
03255,NH,36.757,43.314026,-72.024551
03256,NH,37.573,43.623334,-71.632615
03257,NH,22.935,43.417721,-71.99060899999999
03258,NH,20.916,43.265259,-71.408835
03259,NH,23.398000000000003,43.875712,-71.39501800000001
03260,NH,24.426,43.343127,-71.92361600000001
03261,NH,27.993000000000002,43.211856,-71.223393
03262,NH,56.938,43.999889,-71.71444699999999
03263,NH,24.305999999999997,43.288501000000004,-71.309368
03264,NH,36.834,43.738799,-71.702722
03266,NH,102.42,43.782855,-71.884727
03268,NH,30.538,43.386099,-71.772917
03269,NH,47.607,43.524186,-71.601607
03273,NH,5.902,43.301982,-71.926953
03275,NH,43.1,43.170513,-71.417063
03276,NH,39.538000000000004,43.431031,-71.575998
03278,NH,62.246,43.30893,-71.83550600000001
03279,NH,45.8,43.96583,-71.8591
03280,NH,45.457,43.190068,-72.093879
03281,NH,58.852,43.078057,-71.70370799999999
03282,NH,41.345,43.858721,-71.92371800000001
03284,NH,38.72,43.473002,-72.013536
03285,NH,50.174,43.94787,-71.635802
03287,NH,26.26,43.443115,-71.922637
03290,NH,45.826,43.129847,-71.13185899999999
03291,NH,0.18100000000000002,43.179131,-71.142619
03293,NH,1.6219999999999999,43.970620000000004,-71.679913
03301,NH,49.52,43.238549,-71.555988
03303,NH,67.464,43.311685,-71.665421
03304,NH,28.031999999999996,43.133177,-71.537242
03307,NH,49.674,43.333988,-71.446658
03431,NH,59.47,42.965044,-72.294803
03440,NH,36.176,43.050292,-71.98196800000001
03441,NH,3.9160000000000004,42.780669,-72.44699399999999
03442,NH,11.134,43.020284000000004,-71.903706
03443,NH,11.110999999999999,42.875727000000005,-72.456114
03444,NH,28.063000000000002,42.889278999999995,-72.069849
03445,NH,20.005,43.020616,-72.21437399999999
03446,NH,42.768,42.858271,-72.29635999999999
03447,NH,35.02,42.753205,-72.153028
03448,NH,19.454,43.052622,-72.274498
03449,NH,29.971999999999998,42.977339,-71.997821
03450,NH,18.582,42.948515,-72.068894
03451,NH,21.413,42.809298,-72.50482199999999
03452,NH,38.312,42.829254,-72.059901
03455,NH,23.514,42.901769,-72.172904
03456,NH,25.947,43.138544,-72.20876899999999
03457,NH,22.983,42.999482,-72.121703
03458,NH,53.338,42.868369,-71.940102
03461,NH,37.203,42.756663,-72.01324699999999
03462,NH,19.543,42.889241,-72.38897800000001
03464,NH,49.782,43.090821999999996,-72.126816
03465,NH,17.623,42.828784999999996,-72.18894
03466,NH,15.277999999999999,42.890398,-72.502989
03467,NH,35.413000000000004,42.968075,-72.430856
03470,NH,87.34200000000001,42.771370000000005,-72.35421600000001
03561,NH,50.961000000000006,44.34335,-71.79511600000001
03570,NH,105.56,44.504596,-71.155466
03574,NH,90.6,44.260435,-71.60920300000001
03575,NH,27.783,44.313744,-71.402889
03576,NH,142.27700000000002,44.912445,-71.385112
03579,NH,549.372,44.964771,-71.025563
03580,NH,95.166,44.163447999999995,-71.69329599999999
03581,NH,150.362,44.289765,-71.15218399999999
03582,NH,85.23,44.563265,-71.442474
03583,NH,50.342,44.396741,-71.464694
03584,NH,59.018,44.483853,-71.545865
03585,NH,80.89,44.222415999999996,-71.877173
03586,NH,16.641,44.21841,-71.80024
03588,NH,142.549,44.62304,-71.211846
03590,NH,105.3,44.749655,-71.478749
03592,NH,329.135,45.116236,-71.26111
03593,NH,93.385,44.301497999999995,-71.299826
03595,NH,36.742,44.305211,-71.497351
03597,NH,53.419,44.744797,-71.381584
03598,NH,61.70399999999999,44.378898,-71.628699
03601,NH,19.202,43.238837,-72.286124
03602,NH,58.00899999999999,43.140832,-72.34756800000001
03603,NH,42.618,43.246634,-72.383931
03604,NH,0.488,43.127333,-72.376864
03605,NH,32.371,43.236564,-72.18486899999999
03607,NH,15.568,43.196509999999996,-72.268353
03608,NH,33.799,43.076505,-72.395926
03609,NH,0.892,43.143932,-72.446437
03740,NH,34.281,44.184481,-71.978837
03741,NH,76.876,43.67694,-72.007001
03743,NH,61.17,43.360727000000004,-72.326929
03745,NH,34.948,43.476437,-72.33413
03746,NH,7.1579999999999995,43.494376,-72.25715100000001
03748,NH,42.957,43.589099,-72.13213499999999
03750,NH,12.527999999999999,43.721022999999995,-72.18520699999999
03751,NH,3.042,43.449753,-72.092311
03752,NH,22.483,43.271965,-72.100703
03753,NH,27.116999999999997,43.51659,-72.14909300000001
03754,NH,0.038,43.377461,-72.13839
03755,NH,36.101,43.727746,-72.142753
03765,NH,4.398,44.035225,-72.050202
03766,NH,31.773000000000003,43.632568,-72.23481600000001
03768,NH,53.836000000000006,43.816634,-72.09429499999999
03770,NH,4.948,43.5313,-72.258815
03771,NH,22.022,44.296664,-71.980649
03773,NH,92.309,43.371345,-72.202789
03774,NH,25.905,44.099753,-71.985475
03777,NH,45.29600000000001,43.883227000000005,-72.033583
03779,NH,39.809,43.96185,-72.00129100000001
03780,NH,16.262,44.046677,-71.988955
03781,NH,47.221000000000004,43.560058000000005,-72.299358
03782,NH,21.115,43.390088,-72.093129
03784,NH,8.383,43.638325,-72.30649
03785,NH,59.73,44.043516,-71.9122
03801,NH,23.826,43.074812,-70.80544300000001
03809,NH,40.317,43.464959,-71.200405
03810,NH,23.115,43.512833,-71.294635
03811,NH,11.14,42.839103,-71.16718
03812,NH,60.37,44.08113,-71.297237
03813,NH,96.154,44.127402000000004,-71.060836
03814,NH,31.654,43.770936999999996,-71.181505
03816,NH,29.035,43.689431,-71.258778
03817,NH,9.897,43.887170000000005,-71.22940200000001
03818,NH,84.932,43.959771,-71.274013
03819,NH,11.715,42.927892,-71.119888
03820,NH,27.77,43.190658,-70.88765500000001
03823,NH,10.6,43.174607,-70.94145300000001
03824,NH,22.384,43.117186,-70.918788
03825,NH,46.103,43.215565999999995,-71.03898000000001
03826,NH,2.844,42.890002,-71.130675
03827,NH,17.882,42.903739,-70.99557
03830,NH,12.869000000000002,43.614118,-70.993555
03832,NH,24.927,43.90696,-71.04751999999999
03833,NH,48.538000000000004,42.978415000000005,-70.987522
03835,NH,37.218,43.372559,-71.08326
03836,NH,34.985,43.842055,-71.075122
03837,NH,20.157,43.422251,-71.336087
03838,NH,22.987,44.110671,-71.223276
03839,NH,8.469,43.262994,-70.991203
03840,NH,10.425999999999998,43.039732,-70.84562199999999
03841,NH,10.802999999999999,42.881861,-71.182399
03842,NH,12.74,42.939601,-70.83672800000001
03844,NH,12.315,42.924811,-70.88624200000001
03845,NH,13.225,44.095413,-71.12054499999999
03846,NH,65.012,44.187626,-71.15576
03847,NH,0.852,44.071999,-71.12396700000001
03848,NH,19.647000000000002,42.913731,-71.073595
03849,NH,24.991999999999997,43.902454999999996,-71.129871
03850,NH,3.02,43.690629,-71.297611
03851,NH,26.38,43.437283,-71.025251
03852,NH,6.735,43.495013,-70.98604
03853,NH,7.922000000000001,43.642843,-71.282735
03854,NH,0.825,43.062160999999996,-70.716884
03855,NH,41.512,43.463687,-71.15214
03856,NH,7.095,43.038509000000005,-70.967954
03857,NH,12.599,43.070909,-70.946875
03858,NH,9.908,42.870369000000004,-71.04591500000001
03860,NH,20.172,44.035706,-71.117232
03861,NH,19.954,43.119202,-71.007082
03862,NH,13.882,42.979934,-70.829441
03864,NH,34.539,43.689928,-71.103444
03865,NH,10.638,42.845597,-71.09326
03867,NH,29.881,43.303528,-70.988238
03868,NH,7.551,43.323178999999996,-70.93365
03869,NH,7.09,43.219815000000004,-70.84310699999999
03870,NH,12.198,43.008649,-70.75833
03871,NH,0.41700000000000004,42.980948,-70.777362
03872,NH,47.293,43.570559,-71.043233
03873,NH,13.309000000000001,42.934018,-71.183605
03874,NH,8.935,42.883123,-70.860823
03875,NH,14.015999999999998,43.895078000000005,-71.189275
03878,NH,9.987,43.253476,-70.88794399999999
03882,NH,38.422,43.746733,-71.04191
03883,NH,12.722999999999999,43.808537,-71.320336
03884,NH,48.449,43.275308,-71.170004
03885,NH,15.129000000000001,43.014996999999994,-70.902586
03886,NH,38.128,43.864038,-71.296068
03887,NH,20.21,43.499674,-71.07388900000001
03890,NH,4.578,43.800602000000005,-71.201489
03894,NH,48.852,43.603773,-71.177139
03901,ME,37.646,43.29932,-70.842062
03902,ME,19.592,43.214915999999995,-70.62880600000001
03903,ME,19.793,43.146499,-70.77431999999999
03904,ME,11.199000000000002,43.108051,-70.728595
03905,ME,6.562,43.086194,-70.686846
03906,ME,38.25,43.352258,-70.77943499999999
03907,ME,4.091,43.255751000000004,-70.610737
03908,ME,32.167,43.230612,-70.752424
03909,ME,34.402,43.16646,-70.679004
03910,ME,0.341,43.185309000000004,-70.60345500000001
03911,ME,0.348,43.142293,-70.626458
04001,ME,35.957,43.521206,-70.91767
04002,ME,66.021,43.489069,-70.661906
04003,ME,1.1520000000000001,43.727261,-69.95689899999999
04005,ME,47.897,43.492102,-70.486566
04006,ME,0.075,43.444292,-70.34456999999999
04008,ME,35.75,44.044224,-69.863781
04009,ME,56.638000000000005,44.047513,-70.743319
04010,ME,44.468999999999994,43.930799,-70.918584
04011,ME,46.727,43.896405,-69.97343599999999
04015,ME,31.767,43.976287,-70.521109
04017,ME,3.574,43.738955,-70.088396
04019,ME,0.831,43.685927,-70.102982
04020,ME,22.176,43.767185999999995,-70.808863
04021,ME,20.627,43.791796000000005,-70.264762
04022,ME,46.131,43.995934999999996,-70.81398
04024,ME,15.845,43.83632,-70.685245
04027,ME,55.001999999999995,43.399909,-70.912785
04029,ME,32.865,43.902531,-70.68956800000001
04030,ME,16.625,43.589061,-70.696276
04032,ME,34.705,43.844826,-70.08995300000001
04037,ME,82.48200000000001,44.101677,-70.942769
04038,ME,50.61600000000001,43.703617,-70.46378
04039,ME,40.639,43.904551,-70.36702700000001
04040,ME,61.614,44.143452,-70.820154
04041,ME,37.417,43.848997,-70.830764
04042,ME,32.014,43.631019,-70.614369
04043,ME,35.306,43.395947,-70.57022099999999
04046,ME,44.391000000000005,43.429821999999994,-70.474142
04047,ME,58.239,43.732799,-70.899149
04048,ME,28.189,43.688481,-70.781883
04049,ME,40.876,43.745748,-70.69980699999999
04050,ME,1.436,43.685939000000005,-70.15391899999999
04051,ME,43.651,44.192471000000005,-70.88580300000001
04055,ME,31.115,43.975769,-70.639298
04056,ME,5.642,43.659542,-70.8835
04057,ME,0.055,44.101552000000005,-70.69891899999999
04061,ME,19.656,43.633558,-70.739479
