Zipcode,Population,Pop_W,Pop_B,Pop_A,Pop_H,Median Age,State,Land Area (sq mi),Center Point Lat,Center Point Lng,Pop Density
04694,2150.0,2086.0,9.0,0.0,25.0,48.9,ME,131.04399999999998,45.115083,-67.477541,16.40670309209121
04730,9823.0,9120.0,32.0,46.0,123.0,44.1,ME,234.641,46.191023,-67.860968,41.86395386995453
04732,1807.0,1771.0,0.0,11.0,14.0,46.0,ME,438.029,46.327493,-68.939198,4.1252976401105865
04733,303.0,296.0,0.0,0.0,0.0,54.3,ME,52.663,45.757478000000006,-68.404152,5.753565121622392
04734,891.0,862.0,0.0,13.0,3.0,40.2,ME,45.13800000000001,46.468001,-67.956337,19.73946563870796
04735,587.0,556.0,2.0,12.0,25.0,46.9,ME,48.486,46.414672,-67.860722,12.106587468547623
04736,9547.0,8849.0,226.0,45.0,175.0,44.3,ME,166.81799999999996,46.911495,-68.029189,57.230035128103694
04739,934.0,925.0,5.0,2.0,8.0,55.8,ME,225.197,46.995906,-68.672927,4.147479762163794
04740,1156.0,1121.0,0.0,0.0,5.0,41.9,ME,38.713,46.633304,-67.847623,29.860770283883966
04741,0.0,0.0,0.0,0.0,0.0,,ME,3.343,47.453712,-69.222921,0.0
04742,3420.0,3371.0,0.0,0.0,52.0,44.7,ME,76.65,46.776241,-67.859197,44.61839530332681
04743,4628.0,4379.0,15.0,80.0,36.0,44.9,ME,135.931,47.200266,-68.614333,34.046685450706605
04745,889.0,856.0,0.0,3.0,5.0,53.2,ME,23.973000000000006,47.282101,-68.38878299999999,37.0833854753264
04746,495.0,478.0,0.0,11.0,0.0,55.8,ME,36.886,47.256149,-68.13748100000001,13.419725641164668
04747,1387.0,1334.0,2.0,3.0,15.0,51.3,ME,162.875,46.004972,-68.23377099999999,8.515732924021489
04750,2353.0,2175.0,82.0,28.0,82.0,38.0,ME,78.395,46.954967,-67.857437,30.014669302889217
04756,3258.0,3195.0,5.0,5.0,0.0,55.2,ME,17.819000000000006,47.321708,-68.298213,182.83854312812161
04757,2827.0,2786.0,0.0,1.0,5.0,42.5,ME,129.208,46.667614,-68.168635,21.879450188842796
04758,1532.0,1480.0,14.0,3.0,13.0,47.7,ME,35.138000000000005,46.559272,-67.853225,43.59952188513859
04760,750.0,692.0,0.0,15.0,0.0,47.4,ME,100.305,46.339341,-67.954874,7.477194556602362
04761,478.0,462.0,0.0,0.0,0.0,54.6,ME,18.468,46.117254,-67.975284,25.882607753952783
04762,639.0,623.0,0.0,0.0,15.0,49.0,ME,39.768,46.958248,-68.12473100000001,16.068195534097768
04763,716.0,691.0,3.0,12.0,8.0,44.9,ME,35.056,46.075083,-68.114975,20.42446371519854
04764,48.0,48.0,0.0,0.0,0.0,68.3,ME,65.641,46.398929,-68.585323,0.7312502856446428
04765,1188.0,1176.0,1.0,3.0,24.0,52.0,ME,571.617,46.158786,-68.59111899999999,2.0783146757356765
04766,401.0,376.0,3.0,0.0,13.0,40.8,ME,36.533,46.892463,-68.21578000000001,10.976377521692715
04768,445.0,436.0,0.0,0.0,1.0,56.8,ME,207.457,46.863399,-68.892093,2.1450228240069027
04769,9378.0,8796.0,76.0,39.0,64.0,43.1,ME,75.757,46.688952,-67.99191400000001,123.79054080811014
04772,699.0,696.0,0.0,0.0,0.0,55.5,ME,29.625,47.23008400000001,-68.311449,23.59493670886076
04773,694.0,668.0,0.0,0.0,0.0,50.0,ME,39.009,47.267434,-68.223039,17.79076623343331
04774,602.0,593.0,0.0,0.0,6.0,56.5,ME,177.28099999999995,47.07704,-69.1545,3.3957389680789265
04776,898.0,871.0,22.0,0.0,6.0,52.2,ME,85.52799999999998,45.871695,-68.324753,10.499485548592277
04777,420.0,413.0,0.0,0.0,0.0,45.4,ME,90.112,45.84252100000001,-68.501076,4.6608664772727275
04779,251.0,251.0,0.0,0.0,0.0,65.2,ME,94.956,47.12451400000001,-68.32403199999999,2.6433295421037113
04780,817.0,805.0,0.0,0.0,6.0,38.5,ME,303.819,46.239244,-68.28528100000001,2.6891010766278605
04781,509.0,493.0,0.0,3.0,2.0,49.8,ME,48.868,47.150199,-68.613495,10.415814029630841
04783,470.0,429.0,10.0,5.0,0.0,57.2,ME,56.229,47.040124,-68.17505,8.358676127976667
04785,2538.0,2500.0,7.0,0.0,31.0,51.4,ME,101.951,47.131861,-67.977959,24.894311973398988
04786,1863.0,1830.0,1.0,0.0,50.0,45.6,ME,70.347,46.794921,-68.192051,26.483005671883664
04787,638.0,624.0,6.0,0.0,2.0,51.4,ME,40.241,46.533465,-67.966076,15.854476777416068
04841,7233.0,6925.0,67.0,152.0,54.0,46.6,ME,12.841,44.133536,-69.133822,563.2738883264543
04843,4844.0,4837.0,0.0,0.0,7.0,55.6,ME,18.489,44.238406,-69.06403900000001,261.9936178268159
04847,1656.0,1602.0,0.0,4.0,30.0,40.5,ME,21.96,44.24117800000001,-69.188513,75.40983606557377
04848,780.0,766.0,0.0,3.0,12.0,52.9,ME,14.289,44.29888,-68.91525,54.58744488767584
04849,3798.0,3716.0,0.0,18.0,49.0,49.9,ME,61.122,44.316106,-69.025998,62.13801904387945
04851,61.0,54.0,0.0,0.0,0.0,47.6,ME,2.322,43.87711,-68.86868,26.270456503014643
04852,34.0,34.0,0.0,0.0,0.0,28.1,ME,0.85,43.767426,-69.310059,40.0
04853,435.0,415.0,2.0,0.0,13.0,49.7,ME,11.37,44.136346,-68.86675600000001,38.258575197889186
04854,1645.0,1622.0,2.0,0.0,5.0,51.7,ME,8.877,44.075524,-69.07984300000001,185.31035259659794
04855,322.0,309.0,0.0,13.0,0.0,48.9,ME,2.305,43.938358,-69.264531,139.69631236442515
04856,3343.0,3173.0,32.0,20.0,115.0,47.5,ME,21.639,44.180604,-69.122109,154.48957900087805
04858,1428.0,1405.0,15.0,0.0,0.0,46.2,ME,11.382,44.04651,-69.15406,125.46125461254613
04859,597.0,597.0,0.0,0.0,17.0,57.3,ME,6.635,43.999115,-69.144355,89.97739261492087
04860,1709.0,1648.0,0.0,0.0,2.0,52.5,ME,17.836,43.979599,-69.21604,95.81744785826419
04861,2768.0,2609.0,85.0,19.0,139.0,44.8,ME,10.937,44.107714,-69.171425,253.0858553533876
04862,3730.0,3574.0,6.0,17.0,30.0,45.0,ME,64.998,44.262706,-69.277723,57.386381119419056
04863,1222.0,1154.0,0.0,33.0,0.0,45.8,ME,23.308000000000003,44.068815,-68.853314,52.42835078084777
04864,4720.0,4579.0,48.0,0.0,31.0,42.6,ME,46.472,44.12801,-69.24388499999999,101.5665346875538
04901,26339.0,24704.0,549.0,425.0,326.0,40.4,ME,78.809,44.541099,-69.573012,334.2130974888655
04910,1782.0,1737.0,6.0,5.0,31.0,44.2,ME,38.827,44.508311,-69.44521,45.89589718494862
04911,2086.0,1980.0,0.0,0.0,37.0,42.5,ME,63.743,44.769927,-69.972548,32.72516197857019
04912,1092.0,1075.0,0.0,12.0,0.0,45.5,ME,59.601000000000006,44.980705,-69.68987800000001,18.321840237579906
04915,8690.0,8336.0,60.0,152.0,120.0,44.4,ME,73.045,44.46350200000001,-69.037571,118.96775960024642
04917,2937.0,2888.0,1.0,0.0,43.0,43.7,ME,39.71,44.487731,-69.838639,73.9612188365651
04918,220.0,220.0,0.0,0.0,0.0,61.0,ME,3.577,44.516779,-69.86648000000001,61.50405367626503
04920,1639.0,1569.0,25.0,0.0,0.0,52.1,ME,254.546,45.142341,-69.854458,6.438914773754057
04921,1528.0,1368.0,27.0,0.0,1.0,40.5,ME,47.427,44.560894,-69.136548,32.21793493157906
04922,1213.0,1146.0,2.0,0.0,18.0,45.5,ME,38.891,44.68773,-69.384721,31.18973541436322
04923,496.0,493.0,0.0,0.0,0.0,53.3,ME,21.358,45.029009,-69.445746,23.22314823485345
04924,2277.0,2219.0,10.0,0.0,20.0,41.5,ME,41.15600000000001,44.782241,-69.546315,55.326076392263566
04925,133.0,122.0,0.0,8.0,0.0,48.8,ME,56.851000000000006,45.212372,-69.903397,2.339448734411004
04926,36.0,36.0,0.0,0.0,0.0,,ME,0.109,44.480122,-69.513888,330.27522935779814
04927,3389.0,3364.0,25.0,0.0,20.0,44.5,ME,43.87300000000001,44.665474,-69.540766,77.24568641305585
04928,2114.0,2114.0,0.0,0.0,36.0,46.1,ME,38.698,44.943471,-69.25824200000001,54.628146157424155
04929,863.0,842.0,0.0,0.0,25.0,42.1,ME,19.884,44.773091,-69.301537,43.40173003419835
04930,4254.0,4213.0,16.0,3.0,27.0,50.2,ME,53.983,45.027572,-69.31796999999999,78.80258599929608
04932,1188.0,1138.0,0.0,5.0,6.0,47.1,ME,36.289,44.697571,-69.143703,32.73719308881479
04933,68.0,68.0,0.0,0.0,0.0,25.1,ME,0.093,44.816495,-69.231348,731.1827956989248
04936,143.0,140.0,0.0,0.0,0.0,61.4,ME,441.124,45.422238,-70.623926,0.3241718881765671
04937,6421.0,6187.0,15.0,7.0,84.0,42.1,ME,52.091,44.651653,-69.661276,123.2650553838475
04938,9695.0,9378.0,96.0,29.0,111.0,40.9,ME,122.717,44.661856,-70.103104,79.00290913239405
04939,1251.0,1220.0,3.0,0.0,11.0,41.5,ME,37.67,45.077258,-69.158771,33.20945049110698
04940,0.0,0.0,0.0,0.0,0.0,,ME,0.485,44.623994,-70.08329300000001,0.0
04941,1446.0,1401.0,5.0,3.0,42.0,48.9,ME,64.184,44.470053,-69.284182,22.528979184843575
04942,1206.0,1178.0,0.0,0.0,1.0,49.2,ME,144.278,45.077022,-69.586446,8.358862751077782
04943,1687.0,1666.0,0.0,19.0,10.0,48.2,ME,37.131,44.879823,-69.5205,45.43373461528103
04944,66.0,66.0,0.0,0.0,0.0,,ME,1.607,44.686891,-69.643928,41.070317361543246
04945,997.0,977.0,0.0,0.0,5.0,46.8,ME,923.238,45.869605,-70.26605500000001,1.079894891674736
04947,1598.0,1555.0,0.0,2.0,15.0,51.8,ME,126.225,45.049288,-70.268762,12.659932659932661
04949,825.0,818.0,0.0,0.0,5.0,45.6,ME,26.0,44.369093,-69.336,31.73076923076923
04950,4748.0,4584.0,23.0,0.0,75.0,43.6,ME,51.88,44.826354,-69.799713,91.51888974556668
04951,941.0,919.0,0.0,0.0,0.0,51.2,ME,40.29,44.607217,-69.071281,23.35567138247704
04952,1833.0,1778.0,3.0,0.0,4.0,44.2,ME,30.196,44.412796,-69.154791,60.70340442442707
04953,3188.0,3100.0,21.0,22.0,0.0,47.0,ME,29.431,44.8603,-69.236698,108.3211579626924
04955,1471.0,1450.0,0.0,2.0,0.0,38.9,ME,44.562,44.647207,-69.993337,33.010188052600874
04956,733.0,704.0,7.0,2.0,13.0,48.5,ME,37.941,44.807906,-70.10984,19.319469702959857
04957,4246.0,4226.0,4.0,0.0,23.0,48.8,ME,81.445,44.702067,-69.843372,52.13334151881639
04958,2034.0,2018.0,0.0,0.0,17.0,46.8,ME,54.911,44.896903,-69.917316,37.04175848190709
04961,932.0,899.0,11.0,2.0,0.0,55.1,ME,292.51,45.137779,-70.144293,3.1862158558681757
04962,192.0,192.0,0.0,0.0,0.0,24.3,ME,0.08199999999999999,44.489067,-69.62594399999999,2341.463414634147
04963,7341.0,7228.0,2.0,36.0,37.0,45.5,ME,50.999,44.589005,-69.887304,143.94399890193924
04964,152.0,146.0,0.0,0.0,0.0,61.0,ME,92.836,44.866916,-70.774098,1.637295876599595
04965,2126.0,2066.0,0.0,0.0,10.0,43.5,ME,40.141,44.843151,-69.368356,52.963304352158644
04966,1807.0,1733.0,7.0,0.0,22.0,47.4,ME,199.577,44.814699,-70.427311,9.054149526248015
04967,4149.0,3987.0,37.0,33.0,153.0,42.0,ME,48.543,44.769841,-69.43366999999999,85.4706136827143
04969,1387.0,1361.0,1.0,4.0,0.0,42.5,ME,29.706,44.785282,-69.236277,46.690904194438836
04970,1552.0,1511.0,5.0,6.0,76.0,55.5,ME,230.558,45.007913,-70.618162,6.731494894993885
04971,2157.0,2100.0,9.0,7.0,0.0,42.8,ME,44.791,44.92968,-69.391278,48.156995825054146
04973,1707.0,1690.0,5.0,0.0,50.0,41.0,ME,37.714,44.368254,-69.186293,45.26170652807976
04974,2639.0,2546.0,0.0,34.0,23.0,52.2,ME,28.588,44.470906,-68.928662,92.31145935357492
04975,137.0,137.0,0.0,0.0,0.0,66.4,ME,0.055,44.625354,-69.588334,2490.909090909091
04976,9777.0,9411.0,28.0,33.0,39.0,42.8,ME,99.579,44.789271,-69.667734,98.18335191154762
04978,760.0,745.0,6.0,0.0,2.0,47.9,ME,15.112,44.641819,-69.79989,50.291159343568026
04979,1001.0,929.0,0.0,31.0,6.0,50.0,ME,43.846,44.93938,-69.808142,22.829904666332165
04981,2233.0,2211.0,2.0,0.0,8.0,50.6,ME,37.804,44.514019,-68.83905,59.0678235107396
04982,450.0,444.0,0.0,1.0,3.0,43.4,ME,53.372,45.098126,-70.430547,8.43138724424792
04983,1709.0,1661.0,10.0,5.0,14.0,41.9,ME,150.27,44.9794,-70.367301,11.3728621814068
04984,646.0,630.0,0.0,10.0,0.0,48.5,ME,23.589,44.696586,-70.26720300000001,27.385645851880117
04985,67.0,67.0,0.0,0.0,0.0,41.7,ME,200.462,45.369441,-69.931095,0.33422793347367585
04986,1564.0,1559.0,2.0,0.0,3.0,44.8,ME,55.385,44.54946,-69.211292,28.238692786855648
04987,860.0,838.0,2.0,4.0,18.0,43.1,ME,34.923,44.674148,-69.25184399999999,24.62560490221344
04988,2496.0,2352.0,69.0,30.0,77.0,27.8,ME,49.783,44.570148,-69.362441,50.13759717172529
04989,4119.0,4050.0,5.0,0.0,8.0,40.4,ME,44.179,44.429335,-69.64829399999999,93.23434210824146
04992,296.0,296.0,0.0,0.0,0.0,22.9,ME,0.059,44.663657,-70.162677,5016.949152542373
05001,9019.0,8711.0,47.0,140.0,0.0,43.9,VT,43.213,43.672188,-72.380193,208.7103417952931
05031,166.0,162.0,0.0,4.0,7.0,57.0,VT,9.974,43.702241,-72.5953,16.643272508522156
05032,2380.0,2347.0,7.0,0.0,0.0,49.0,VT,69.952,43.80158,-72.65776,34.023330283623054
05033,2786.0,2674.0,0.0,39.0,27.0,40.9,VT,28.92,44.012176,-72.15829599999998,96.33471645919778
05034,317.0,306.0,0.0,0.0,0.0,52.5,VT,5.68,43.574514,-72.643229,55.80985915492958
05035,644.0,644.0,0.0,0.0,0.0,48.8,VT,31.939,43.611552,-72.686042,20.1634365509252
05036,1026.0,1017.0,0.0,0.0,0.0,50.5,VT,33.37,44.023908,-72.587891,30.74617920287684
05037,476.0,469.0,0.0,7.0,0.0,46.9,VT,10.405,43.457741,-72.493459,45.74723690533398
05038,1330.0,1225.0,43.0,17.0,27.0,45.2,VT,39.63800000000001,43.989747,-72.454953,33.55366062868963
05039,1000.0,980.0,10.0,0.0,4.0,50.3,VT,44.101000000000006,44.063294,-72.313078,22.675222784063852
05040,517.0,501.0,4.0,0.0,6.0,38.3,VT,10.630999999999998,44.069894,-72.19872099999998,48.63136111372402
05041,470.0,470.0,0.0,0.0,0.0,35.0,VT,5.8820000000000014,43.956602,-72.53856800000001,79.90479428765724
05042,487.0,467.0,20.0,0.0,0.0,45.2,VT,23.801,44.222165,-72.096756,20.46132515440528
05043,695.0,676.0,0.0,0.0,0.0,45.8,VT,8.182,43.805093,-72.20467099999998,84.9425568320704
05045,1985.0,1901.0,5.0,21.0,17.0,47.6,VT,51.698,43.917789,-72.180113,38.39606948044412
05046,1159.0,1110.0,0.0,0.0,5.0,41.7,VT,59.786,44.232453,-72.25751600000002,19.385809386812966
05048,2644.0,2492.0,10.0,77.0,0.0,43.4,VT,27.525,43.580615,-72.427711,96.05812897366032
05050,124.0,124.0,0.0,0.0,0.0,30.8,VT,0.4320000000000001,44.266812,-72.064006,287.03703703703695
05051,1556.0,1510.0,3.0,12.0,21.0,45.3,VT,48.026,44.104485,-72.12174300000002,32.39911714487985
05052,226.0,226.0,0.0,0.0,0.0,49.1,VT,2.593,43.596986,-72.35972199999998,87.157732356344
05053,409.0,402.0,0.0,5.0,14.0,56.4,VT,8.731,43.719447,-72.489225,46.844576795326994
05055,3342.0,3027.0,20.0,87.0,76.0,44.3,VT,41.044,43.777628,-72.323984,81.4248123964526
05056,378.0,378.0,0.0,0.0,0.0,58.0,VT,42.817,43.508851,-72.69375500000002,8.82826914543289
05058,285.0,278.0,0.0,0.0,0.0,38.1,VT,4.102,43.881263,-72.272288,69.47830326669917
05059,777.0,741.0,7.0,0.0,0.0,36.2,VT,5.2879999999999985,43.637817,-72.427734,146.9364599092285
05060,4437.0,4286.0,0.0,0.0,112.0,47.7,VT,69.486,43.967072,-72.70860400000002,63.85458941369484
05061,1549.0,1519.0,15.0,3.0,10.0,33.0,VT,25.879,43.916755,-72.57018199999997,59.8554812782565
05062,781.0,778.0,0.0,3.0,0.0,42.1,VT,42.658,43.496493,-72.59996899999999,18.308406395048994
05065,1090.0,1074.0,3.0,0.0,0.0,44.6,VT,32.193000000000005,43.782477,-72.423363,33.85829217531761
05067,259.0,243.0,0.0,16.0,9.0,57.9,VT,16.448,43.677373,-72.518063,15.7465953307393
05068,3131.0,2987.0,55.0,14.0,75.0,37.7,VT,51.465,43.780996,-72.547512,60.83746235305547
05069,599.0,599.0,0.0,0.0,0.0,51.6,VT,12.01,44.204072,-72.131204,49.87510407993339
05070,431.0,426.0,0.0,0.0,0.0,59.2,VT,13.686,43.851617,-72.343298,31.49203565687564
05071,174.0,174.0,0.0,0.0,0.0,62.1,VT,19.304,43.561557,-72.54633299999998,9.013675922088687
05072,587.0,537.0,21.0,0.0,12.0,46.4,VT,26.194000000000006,43.898745,-72.372069,22.409712147820105
05075,1272.0,1185.0,0.0,14.0,20.0,48.6,VT,25.638,43.845083,-72.28254,49.6138544348233
05076,387.0,377.0,0.0,0.0,0.0,42.6,VT,28.833,44.141854,-72.230959,13.422120486942047
05077,1136.0,1105.0,0.0,0.0,4.0,49.2,VT,42.247,43.908796,-72.45930600000001,26.889483276919073
05079,715.0,615.0,37.0,11.0,15.0,40.0,VT,36.489,43.956765,-72.326539,19.594946422209436
05081,519.0,498.0,0.0,15.0,8.0,43.6,VT,9.303,44.12272700000001,-72.065917,55.788455336988065
05083,214.0,199.0,0.0,0.0,0.0,34.9,VT,0.72,43.918899,-72.268095,297.22222222222223
05084,207.0,207.0,0.0,0.0,0.0,63.8,VT,2.373,43.729739,-72.45143900000002,87.23135271807837
05086,766.0,725.0,0.0,0.0,13.0,45.8,VT,24.463,44.108949,-72.30073,31.312594530515472
05089,4954.0,4742.0,121.0,45.0,43.0,47.0,VT,41.047,43.495591,-72.442313,120.690915292226
05091,3282.0,3240.0,9.0,0.0,19.0,56.6,VT,67.07,43.630741,-72.570302,48.933949604890415
05101,4408.0,4240.0,33.0,40.0,89.0,42.6,VT,34.388000000000005,43.182144,-72.49322099999998,128.184250319879
05141,98.0,98.0,0.0,0.0,0.0,71.5,VT,0.988,43.151168,-72.569224,99.19028340080972
05142,672.0,668.0,2.0,0.0,28.0,50.8,VT,26.911,43.397517,-72.580475,24.97120136747055
05143,4518.0,4246.0,0.0,42.0,265.0,47.3,VT,94.862,43.27763,-72.640348,47.62707933629905
05146,757.0,734.0,0.0,5.0,3.0,52.4,VT,44.242,43.184942,-72.633977,17.110438045296327
05148,984.0,916.0,43.0,0.0,0.0,48.8,VT,26.942,43.231362,-72.79100799999998,36.522901046692894
05149,2246.0,2112.0,15.0,25.0,29.0,49.7,VT,44.04600000000001,43.380553000000006,-72.712124,50.99214457612495
05150,839.0,795.0,0.0,0.0,0.0,57.1,VT,2.392,43.334435,-72.530792,350.75250836120404
05151,1372.0,1356.0,0.0,0.0,9.0,50.9,VT,27.804,43.395317,-72.496973,49.34541792547835
05152,382.0,376.0,0.0,2.0,7.0,55.7,VT,40.721,43.233343,-72.938985,9.380909113233958
05153,832.0,825.0,7.0,0.0,4.0,48.0,VT,12.564,43.418436,-72.642552,66.22094874243871
05154,600.0,501.0,1.0,10.0,24.0,36.0,VT,2.65,43.135197,-72.546165,226.41509433962264
05155,790.0,784.0,0.0,3.0,1.0,52.6,VT,41.522,43.091967,-72.914343,19.026058475025287
05156,9283.0,8851.0,66.0,52.0,206.0,42.3,VT,60.361,43.310627,-72.461623,153.79135534533887
05158,1042.0,1037.0,5.0,0.0,71.0,48.0,VT,11.414,43.084054,-72.469725,91.29139653057649
05161,562.0,556.0,0.0,6.0,3.0,55.9,VT,34.533,43.321441,-72.802903,16.274288361856772
05201,14407.0,13650.0,111.0,117.0,312.0,44.4,VT,93.09,42.869211,-73.128516,154.76420668170587
05250,3674.0,3584.0,6.0,8.0,46.0,47.3,VT,91.577,43.103713,-73.17314499999998,40.11924391495681
05251,1399.0,1386.0,0.0,11.0,25.0,54.3,VT,34.908,43.264151,-73.063677,40.07677323249685
05252,245.0,232.0,0.0,0.0,3.0,53.9,VT,38.936,43.082047,-73.066766,6.292377234435998
05253,778.0,775.0,0.0,0.0,7.0,43.7,VT,13.128,43.245762,-73.002071,59.26264472882389
05254,336.0,289.0,3.0,2.0,32.0,43.4,VT,2.014,43.152272,-73.061422,166.83217477656407
05255,4003.0,3980.0,7.0,9.0,52.0,45.9,VT,39.416,43.137652,-73.02241500000002,101.55774304850823
05257,2649.0,2461.0,43.0,22.0,94.0,32.5,VT,12.698,42.958719,-73.260755,208.61553000472514
05260,323.0,323.0,0.0,0.0,0.0,39.5,VT,9.622,42.820569,-73.274398,33.56890459363957
05261,2927.0,2778.0,0.0,7.0,0.0,45.2,VT,32.09,42.770286,-73.179047,91.21221564350265
05262,2545.0,2532.0,0.0,0.0,6.0,47.8,VT,76.16,42.97375,-73.07524000000002,33.41649159663866
05301,16752.0,15685.0,210.0,359.0,394.0,43.6,VT,149.845,42.83868,-72.659997,111.79552203944075
05340,537.0,533.0,4.0,0.0,23.0,55.8,VT,43.533,43.168974,-72.972363,12.335469643718557
05341,410.0,385.0,0.0,0.0,6.0,53.9,VT,13.138,42.974544,-72.801051,31.20718526411935
05342,600.0,595.0,0.0,0.0,5.0,51.2,VT,15.236,42.777497,-72.794821,39.38041480703597
05343,852.0,830.0,0.0,0.0,0.0,45.4,VT,45.093,43.102664,-72.820014,18.89428514403566
05345,2332.0,2315.0,0.0,0.0,23.0,49.5,VT,50.148,42.987266,-72.684706,46.50235303501635
05346,5124.0,4824.0,58.0,9.0,182.0,46.7,VT,68.715,43.037688,-72.53652199999998,74.56887142545295
05350,763.0,756.0,1.0,0.0,6.0,50.1,VT,36.328,42.790943,-72.97264,21.003083021360933
05352,878.0,873.0,0.0,0.0,12.0,51.4,VT,39.504,42.808047,-73.076277,22.225597407857432
05353,889.0,842.0,10.0,8.0,18.0,50.7,VT,36.74800000000001,43.071027,-72.682177,24.191792750625876
05354,2055.0,1968.0,9.0,9.0,26.0,47.8,VT,19.45,42.764133,-72.522086,105.65552699228792
05355,608.0,539.0,18.0,2.0,5.0,48.9,VT,27.405,43.019478,-72.812148,22.185732530560117
05356,927.0,865.0,8.0,4.0,44.0,44.7,VT,22.109,42.975529,-72.864581,41.928626351259666
05358,201.0,199.0,2.0,0.0,2.0,48.3,VT,12.527,42.773345,-72.705469,16.04534206114792
05359,469.0,427.0,11.0,1.0,3.0,58.3,VT,29.576,43.153086,-72.715918,15.857451988098457
05360,239.0,237.0,0.0,0.0,0.0,53.2,VT,48.647,43.000119,-72.94697099999998,4.912944272000329
05361,885.0,881.0,0.0,0.0,3.0,47.2,VT,30.382,42.780694,-72.879131,29.129089592521886
05362,114.0,114.0,0.0,0.0,0.0,47.4,VT,2.654,42.93522,-72.659896,42.95403165033911
05363,2212.0,2098.0,0.0,10.0,22.0,47.4,VT,64.19800000000001,42.882781,-72.893126,34.45590205302346
05401,28740.0,24451.0,1381.0,2000.0,632.0,27.0,VT,5.922999999999999,44.476621,-73.209998,4852.270808711802
05403,18279.0,16440.0,447.0,752.0,741.0,43.0,VT,16.401,44.444866,-73.173468,1114.5052130967624
05404,7082.0,5991.0,309.0,548.0,165.0,30.9,VT,1.4280000000000002,44.495587,-73.184857,4959.3837535014
05405,4333.0,3858.0,92.0,219.0,181.0,19.5,VT,0.233,44.473735,-73.19561,18596.56652360515
05408,9724.0,8575.0,462.0,325.0,353.0,44.6,VT,4.22,44.51185200000001,-73.249611,2304.265402843602
05439,1644.0,1511.0,60.0,41.0,96.0,20.0,VT,0.18,44.49452700000001,-73.16526999999998,9133.333333333334
05440,1713.0,1673.0,0.0,7.0,12.0,44.4,VT,29.141,44.957882,-73.291974,58.7831577502488
05441,1004.0,985.0,0.0,0.0,22.0,37.2,VT,31.824,44.805549,-72.72024300000002,31.548516842634488
05442,336.0,321.0,2.0,2.0,8.0,44.6,VT,31.969,44.757187,-72.671334,10.510181738559229
05443,6701.0,6494.0,84.0,73.0,84.0,44.9,VT,113.414,44.139443,-73.03993,59.08441638598409
05444,1505.0,1498.0,3.0,0.0,7.0,44.8,VT,20.243,44.649728,-72.896957,74.34668774391147
05445,3822.0,3699.0,5.0,48.0,10.0,48.2,VT,41.25899999999999,44.309955,-73.220978,92.63433432705592
05446,15810.0,14996.0,133.0,167.0,228.0,38.0,VT,36.656,44.541259,-73.184415,431.30728939327804
05447,75.0,66.0,0.0,0.0,8.0,44.3,VT,0.305,44.932454,-72.701892,245.9016393442623
05448,944.0,931.0,0.0,2.0,5.0,45.5,VT,40.574,44.750291,-72.900865,23.26613101986494
05450,5101.0,4899.0,18.0,6.0,129.0,41.2,VT,118.871,44.894578,-72.79524599999998,42.912064338652826
05452,20591.0,18965.0,643.0,523.0,424.0,40.0,VT,41.529,44.538624,-73.050223,495.8221965373594
05454,4677.0,4474.0,0.0,6.0,49.0,38.8,VT,47.39100000000001,44.710289,-73.02887700000002,98.68962461226813
05455,1066.0,1053.0,0.0,3.0,12.0,40.6,VT,33.319,44.801687,-72.967393,31.993757315645727
05456,1364.0,1342.0,14.0,0.0,27.0,40.3,VT,23.955,44.221416,-73.264595,56.940096013358385
05457,1448.0,1404.0,5.0,12.0,40.0,43.9,VT,38.421,44.958733,-72.922009,37.68772285989433
05458,2175.0,2126.0,0.0,7.0,46.0,46.7,VT,16.378,44.717847,-73.307486,132.8000976920259
05459,2331.0,2275.0,0.0,7.0,0.0,38.5,VT,25.648000000000003,44.95006,-73.005367,90.88427947598252
05461,4603.0,4362.0,9.0,44.0,15.0,40.9,VT,41.07899999999999,44.332701,-73.087409,112.0523868643346
05462,1875.0,1834.0,7.0,9.0,56.0,42.5,VT,37.941,44.312539,-72.952108,49.418834506207006
05463,577.0,480.0,0.0,7.0,6.0,43.2,VT,7.885,44.871325,-73.3492,73.17691819911224
05464,3283.0,3187.0,0.0,14.0,58.0,36.3,VT,64.808,44.646262,-72.818997,50.65732625601777
05465,5401.0,5282.0,37.0,17.0,41.0,42.1,VT,43.539,44.464175,-72.95105699999998,124.04970256551597
05468,13180.0,12722.0,28.0,107.0,95.0,40.2,VT,63.875,44.65737100000001,-73.144488,206.34050880626222
05471,876.0,863.0,7.0,0.0,69.0,41.8,VT,51.658,44.828065,-72.57820600000002,16.957683224282782
05472,1596.0,1586.0,1.0,0.0,67.0,45.6,VT,39.409,44.102761,-73.155209,40.498363318023806
05473,1413.0,1373.0,5.0,14.0,16.0,47.5,VT,18.901,44.241936,-73.194663,74.75794931485106
05474,909.0,879.0,0.0,0.0,28.0,50.5,VT,13.454,44.787732,-73.29799200000002,67.56354987364352
05476,3203.0,3136.0,0.0,0.0,0.0,41.2,VT,63.771,44.95522800000001,-72.64313800000002,50.22659202458798
05477,4461.0,4287.0,50.0,55.0,8.0,38.1,VT,46.412,44.416769,-72.962422,96.11738343531846
05478,14798.0,13869.0,150.0,111.0,120.0,38.8,VT,60.472,44.808422,-73.08250699999998,244.70829474798254
