Zipcode,Land Area (sq mi),Center Point Lat,Center Point Lng
55961,33.117,43.608402,-92.473757
55962,63.243,43.76212,-91.845163
55963,78.066,44.190569,-92.656046
55964,89.405,44.160083,-92.158034
55965,114.828,43.623194,-92.128187
55967,37.644,43.795157,-92.513371
55968,1.583,44.397037,-92.089941
55969,30.853,44.082477,-91.877288
55970,60.584,43.595148,-92.831962
55971,80.639,43.815792,-91.754675
55972,86.852,43.995979,-92.048779
55973,28.732,43.80624,-92.772859
55974,83.807,43.577109,-91.64798
55975,153.311,43.677871,-92.364465
55976,88.494,43.864335,-92.487417
55977,24.714,43.555778,-92.648066
55979,58.509,43.920384,-91.950764
55981,50.65,44.357587,-92.049217
55982,30.037,43.815765,-92.88473
55983,38.636,44.291403,-92.806985
55985,90.735,44.158224,-92.904348
55987,159.731,43.994226,-91.625441
55990,46.279,43.732184,-92.261786
55991,54.652,44.261215,-92.418566
55992,74.742,44.322398,-92.682769
56001,114.543,44.128125,-93.97899
56003,43.724,44.219273,-94.090329
56007,169.096,43.660887,-93.324563
56009,96.218,43.661834,-93.546424
56010,81.576,43.886164,-94.179805
56011,104.209,44.602565,-93.772641
56013,169.148,43.62018,-94.103786
56014,73.659,43.583158,-93.817898
56016,26.278,43.762065,-93.343107
56017,28.824,44.30535,-93.819535
56019,103.487,44.115896,-94.888926
56020,1.03,43.607416,-93.538325
56021,35.963,44.289313,-94.316025
56022,0.096,44.053561,-94.839326
56023,59.717,43.782339,-94.013565
56024,19.861,44.143592,-93.838818
56025,50.079,43.753245,-93.917351
56026,105.287,43.885775,-93.290995
56027,77.97,43.516714,-94.116644
56028,22.301,44.226257,-93.71742
56029,45.361,43.530047,-93.522279
56031,156.042,43.622571,-94.468513
56032,0.639,43.763635,-93.556877
56033,35.725,43.56506,-93.938149
56034,28.743,44.028598,-94.181962
56035,0.594,43.819522,-93.272622
56036,117.983,43.551882,-93.221023
56037,71.398,44.016243,-94.051624
56039,88.164,43.663418,-94.323586
56041,68.82,44.161305,-94.533087
56042,52.411,43.804234,-93.483758
56043,20.224,43.649401,-93.222394
56044,80.258,44.564707,-93.956838
56045,27.398,43.757063,-93.214342
56046,1.462,43.964524,-93.271449
56047,1.687,43.732263,-94.233494
56048,119.5,44.092772,-93.721097
56050,20.871,44.266105,-93.945429
56051,30.579,43.537461,-93.710558
56052,47.936,44.327115,-93.558612
56054,59.456,44.435233,-94.373758
56055,118.296,44.128471,-94.23528
56056,1.038,44.072691,-94.579483
56057,86.81,44.390795,-93.711666
56058,128.93,44.441772,-93.913721
56060,32.766,43.928718,-94.44103
56062,125.767,44.046244,-94.414123
56063,42.164,44.21803,-93.815742
56065,116.561,43.942225,-93.92843
56068,65.618,43.865306,-93.806142
56069,71.427,44.412099,-93.542436
56071,83.095,44.534971,-93.579424
56072,121.738,43.899229,-93.517081
56073,200.017,44.30483,-94.464745
56074,77.981,44.326877,-94.196936
56075,0.058,43.735046,-94.436687
56078,21.702,44.005921,-93.760875
56080,0.461,44.080438,-93.854419
56081,176.259,43.991089,-94.629348
56082,124.029,44.357287,-94.036965
56083,98.324,44.200924,-95.134152
56085,209.579,44.294971,-94.738556
56087,146.563,44.240509,-94.975248
56088,125.529,43.824262,-94.443294
56089,0.763,43.561574,-93.431131
56090,46.09,43.956354,-94.24404
56091,19.35,43.927424,-93.681297
56093,179.561,44.05857,-93.519385
56096,53.491,44.244889,-93.603466
56097,184.043,43.720968,-93.713282
56098,110.767,43.793016,-94.181766
56101,173.848,43.879976,-95.134004
56110,107.675,43.622237,-95.94497
56111,50.145,43.639357,-94.882713
56113,36.426,44.395415,-96.153168
56114,47.291,43.976217,-95.593254
56115,119.561,44.209457,-95.905771
56116,42.668,43.614381,-96.386343
56117,25.519,43.523116,-95.687376
56118,52.72,43.950579,-95.02918
56119,90.588,43.713721,-95.462996
56120,99.487,43.962378,-94.792641
56121,37.219,43.534615,-94.584233
56122,50.7,43.898445,-95.956
56123,69.624,44.086937,-95.592414
56125,1.012,44.058188,-95.552866
56127,52.462,43.547469,-94.764701
56128,117.296,43.881542,-96.110303
56129,46.749,43.529203,-96.041896
56131,162.367,43.855847,-95.572539
56132,59.564,44.203493,-95.764924
56134,51.102,43.795694,-96.238401
56136,85.728,44.494914,-96.394646
56137,117.455,43.840366,-95.330695
56138,28.972,43.534582,-96.389525
56139,44.638,44.103929,-96.179427
56140,0.083,43.907739,-96.369409
56141,39.746,43.87708,-95.80388
56142,96.57,44.467693,-96.230974
56143,182.429,43.632603,-95.00868
56144,99.041,43.851392,-96.392004
56145,53.629,44.054734,-95.175721
56146,0.992,43.580062,-96.103432
56147,29.614,43.757406,-96.057684
56149,111.158,44.304157,-96.305564
56150,171.473,43.628218,-95.197159
56151,100.37,44.031451,-95.929422
56152,132.287,44.230398,-95.276045
56153,3.611,43.826655,-96.003104
56155,42.44,43.77245,-95.944787
56156,167.231,43.66433,-96.223232
56157,45.215,44.404175,-95.948377
56158,40.914,43.640634,-96.0785
56159,119.627,43.941177,-94.931905
56160,21.563,43.841157,-94.804734
56161,32.488,43.707031,-95.324827
56162,22.964,43.841705,-94.668746
56164,261.969,44.060521,-96.342684
56165,38.167,43.725343,-95.703057
56166,35.609,44.203001,-95.380986
56167,50.913,43.553927,-95.408728
56168,97.788,43.617488,-95.809489
56169,54.364,44.338334,-96.00651
56170,68.779,44.173686,-96.090557
56171,94.023,43.671285,-94.761789
56172,119.051,44.014163,-95.775514
56173,28.738,43.52472,-96.245976
56174,38.361,44.016336,-95.305092
56175,136.757,44.260701,-95.638506
56176,61.32,43.783287,-94.720493
56177,0.37,43.889121,-96.252873
56178,84.624,44.284496,-96.133211
56180,115.329,44.246204,-95.459592
56181,65.513,43.677795,-94.626602
56183,102.481,44.029019,-95.431132
56185,43.862,43.798534,-95.824238
56186,62.756,44.033228,-96.074258
56187,169.771,43.622839,-95.58321
56201,119.767,45.102185,-95.041816
56207,47.068,45.491698,-96.066223
56208,188.581,45.246719,-96.00477
56209,97.791,45.12723,-94.812115
56210,0.226,45.559885,-96.565367
56211,108.42,45.574189,-96.679837
56212,82.321,45.130873,-96.323833
56214,62.752,44.603676,-95.322581
56215,211.296,45.317717,-95.57195
56216,38.305,44.942501,-95.059379
56218,97.83,44.826953,-95.940466
56219,75.849,45.607652,-96.81828
56220,274.31,44.732106,-96.295236
56221,140.083,45.548133,-96.192863
56222,95.302,44.985399,-95.356764
56223,116.803,44.762144,-95.818773
56224,37.171,44.372814,-95.052134
56225,106.76,45.441004,-96.442659
56226,31.51,45.421616,-95.67812
56227,65.852,45.290841,-96.168828
56228,58.86,44.951236,-94.685179
56229,97.655,44.594036,-95.716384
56230,60.81,44.763464,-95.084058
56231,99.594,45.279446,-95.763206
56232,145.857,44.932618,-96.035236
56235,89.337,45.709703,-96.016509
56236,97.522,45.664584,-96.41613
56237,65.873,44.616613,-95.433459
56239,26.857,44.504193,-95.910436
56240,149.415,45.562563,-96.48365
56241,146.935,44.797885,-95.572929
56243,93.579,45.17024,-94.686488
56244,120.174,45.477723,-95.780133
56245,47.052,44.684043,-95.677203
56248,135.331,45.786154,-96.135813
56249,66.232,45.318732,-95.901563
56251,33.776,45.143751,-94.920231
56252,72.743,45.178253,-95.31012
56253,106.69,44.959963,-94.872528
56255,39.968,44.397066,-95.419313
56256,231.061,45.028691,-96.202421
56257,86.045,44.969258,-96.402151
56258,193.498,44.44607,-95.758167
56260,95.059,44.963275,-95.482997
56262,66.089,45.115071,-95.869707
56263,49.664,44.421485,-95.532455
56264,126.291,44.57025,-95.984716
56265,266.364,44.999823,-95.706482
56266,102.605,44.421064,-94.914551
56267,202.56,45.582554,-95.928714
56270,40.108,44.570375,-94.98738
56271,149.705,45.244754,-95.404995
56273,98.42,45.317879,-94.979933
56274,74.998,45.90222,-96.245727
56276,54.876,45.24643,-96.324208
56277,106.96,44.756176,-94.98551
56278,128.681,45.348003,-96.379955
56279,60.178,45.218831,-95.169843
56280,69.671,44.632607,-96.168267
56281,12.319,44.95323,-95.169268
56282,105.432,45.040131,-95.228467
56283,177.103,44.527995,-95.13883
56284,140.556,44.781891,-95.198352
56285,97.705,44.788702,-95.346058
56287,0.441,44.475762,-95.326432
56288,46.942,45.241206,-94.95146
56289,48.923,45.333188,-95.224451
56291,67.496,44.626742,-96.08191
56292,59.547,44.502071,-95.456501
56293,84.909,44.416508,-95.259924
56294,0.257,44.313219,-95.213533
56295,22.181,45.035813,-95.826677
56296,249.643,45.82683,-96.462462
56297,65.935,44.636634,-95.52937
56301,74.223,45.487084,-94.242777
56303,11.179,45.574017,-94.215271
56304,59.945,45.530416,-94.057176
56307,107.247,45.62681,-94.591029
56308,155.864,45.878391,-95.386055
56309,54.773,46.07926,-95.805971
56310,71.608,45.634286,-94.450242
56311,70.644,45.897472,-95.895603
56312,173.729,45.470123,-94.961846
56313,0.146,45.784142,-93.552737
56314,42.457,45.814701,-94.432957
56315,69.59,45.980017,-95.594008
56316,135.322,45.488301,-95.162659
56318,39.897,45.853038,-94.67453
56319,40.191,46.010823,-95.215688
56320,53.572,45.466522,-94.40353
56321,0.663,45.581117,-94.391288
56323,36.434,45.629632,-95.723921
56324,56.35,46.168955,-95.904155
56325,0.162,45.562815,-94.946854
56326,94.623,46.039558,-95.670809
56327,50.063,45.754473,-95.607998
56328,1.398,45.954758,-94.517536
56329,191.329,45.709066,-93.914816
56330,39.805,45.753241,-93.756384
56331,69.349,45.678998,-94.671722
56332,50.979,45.967416,-95.506404
56334,200.826,45.574381,-95.33678
56335,0.516,45.600289,-94.861632
56336,49.662,45.820691,-94.762637
56338,167.817,46.043124,-93.854187
56339,62.879,45.824978,-95.821155
56340,49.366,45.759467,-94.429019
56342,189.299,46.183805,-93.368993
56343,69.022,45.78591,-95.704956
56345,226.995,45.988419,-94.373531
56347,187.611,45.96669,-94.872044
56349,42.732,45.726157,-95.513002
56350,229.082,46.305029,-93.230407
56352,113.029,45.6418,-94.806359
56353,185.513,45.803664,-93.629079
56354,41.96,46.057207,-95.248616
56355,25.906,45.941442,-95.245716
56356,0.383,45.62895,-94.753489
56357,37.065,45.697723,-93.800686
56358,123.099,45.83798,-93.446139
56359,193.952,46.099568,-93.665304
56360,129.62,45.895491,-95.116562
56361,155.85,46.156724,-95.337656
56362,147.069,45.401875,-94.71212
56363,0.383,45.696739,-93.65238
56364,238.419,46.005009,-94.072993
56367,101.267,45.763756,-94.182051
56368,68.894,45.464545,-94.561477
56369,0.939,45.467009,-94.345361
56371,0.456,45.433229,-94.636584
56373,100.584,45.85974,-94.230562
56374,67.738,45.670028,-94.303347
56375,3.656,45.700876,-94.274251
56376,1.822,45.505644,-94.679481
56377,20.937,45.646144,-94.24776
56378,211.363,45.725034,-94.987283
56379,90.496,45.639682,-94.082677
56381,151.477,45.556817,-95.537775
56382,72.837,45.907862,-94.598327
56384,1.093,45.809454,-94.567229
56385,64.869,45.700872,-95.232188
56386,19.934,46.114421,-93.519358
56387,8.468,45.53286,-94.239692
56389,0.58,45.797471,-95.091489
56401,325.152,46.322919,-94.12521
56425,18.92,46.343935,-94.276015
56431,451.932,46.491068,-93.635865
56433,121.655,46.973708,-94.697017
56434,14.933,46.338439,-94.934651
56435,160.144,46.822929,-94.539543
56436,0.651,47.161257,-94.688534
56437,66.56,46.245745,-95.058493
56438,143.72,46.138601,-94.819178
56440,54.318,46.141951,-94.955084
56441,79.156,46.577764,-93.981482
56442,35.509,46.679636,-94.102161
56443,100.833,46.178895,-94.619825
56444,55.804,46.435784,-93.888944
56446,99.614,46.128838,-95.09749
56447,98.402,46.738707,-93.914976
56448,26.915,46.765459,-94.117648
56449,92.096,46.178548,-94.261423
56450,25.631,46.231258,-93.831518
56452,97.68,46.957022,-94.448214
56453,54.606,46.316002,-95.175374
56455,24.363,46.440986,-94.000623
56456,0.741,46.637753,-94.337293
56458,25.103,47.193337,-94.975317
56461,274.023,47.232073,-94.853912
56464,253.819,46.77289,-95.124099
56465,38.706,46.537322,-94.11443
56466,186.83,46.420532,-94.642727
56467,121.751,46.992697,-94.818584
56468,51.585,46.487562,-94.290389
56469,273.535,46.781236,-93.566778
56470,390.948,47.0275,-95.098576
56472,155.803,46.573721,-94.382718
56473,80.618,46.357526,-94.493302
56474,243.251,46.719853,-94.402843
56475,67.082,46.079719,-94.545992
56477,237.58,46.644616,-95.000175
56479,198.023,46.43459,-94.794552
56481,147.891,46.475418,-94.919653
56482,131.29,46.464195,-95.147753
56484,90.645,47.093135,-94.468008
56501,187.021,46.837285,-95.813948
56510,235.987,47.35881,-96.524868
56511,64.817,46.839944,-95.995283
56514,213.92,46.64571,-96.431418
56515,99.443,46.294011,-95.693048
56516,80.196,47.442035,-95.97601
56517,94.837,47.56034,-96.549629
56518,18.702,46.49007,-95.250369
56519,94.727,47.161941,-96.478978
56520,123.054,46.28975,-96.497076
56521,67.289,46.999299,-95.901808
56522,146.396,46.131921,-96.379373
56523,82.966,47.650243,-96.813364
56524,40.3,46.216786,-95.615481
56525,2.093,46.666328,-96.750053
56527,52.165,46.378318,-95.319712
56528,64.761,46.521354,-95.823814
56529,4.954,46.876486,-96.689672
56531,159.657,45.987271,-95.981265
56533,17.701,46.409003,-96.156471
56534,61.837,46.471572,-96.011397
56535,83.952,47.677583,-96.041858
56536,101.875,47.046794,-96.522969
56537,285.057,46.275451,-96.089793
56540,189.314,47.557713,-96.269576
56541,2.001,47.162393,-96.141503
56542,191.298,47.550326,-95.736221
56543,66.738,46.287011,-96.338325
56544,192.305,46.757786,-95.605437
56545,155.249,47.397374,-96.243251
56546,60.291,47.104877,-96.720074
56547,155.222,46.889472,-96.553728
56548,64.122,47.368272,-96.745362
56549,208.703,46.847447,-96.312324
56550,57.896,47.273933,-96.74306
56551,107.81,46.31739,-95.446913
56552,48.367,46.984605,-96.204295
56553,62.791,46.428827,-96.618255
56554,117.839,46.885525,-96.116127
56556,98.573,47.662952,-95.879974
56557,246.062,47.317222,-95.79496
56560,158.27,46.842025,-96.735563
56565,28.782,46.049586,-96.297639
56566,17.95,47.238908,-95.612901
56567,148.089,46.549825,-95.374417
56568,33.583,47.534968,-96.762906
56569,126.319,47.073766,-95.859666
56570,97.451,46.917928,-95.367142
56571,46.043,46.433856,-95.542716
56572,163.813,46.602178,-96.073714
56573,138.157,46.618769,-95.548277
56574,59.006,47.20212,-96.714289
56575,150.292,47.042407,-95.434841
56576,39.492,46.463112,-95.699414
56577,0.304,46.974158,-95.803454
56578,68.68,46.940894,-95.641496
56579,195.789,46.463532,-96.338658
56580,63.513,46.736062,-96.604014
56581,39.662,47.462333,-96.761828
56583,80.139,46.01057,-96.410973
56584,136.208,47.223664,-96.237407
56585,117.451,47.088367,-96.246304
56586,71.923,46.318269,-95.8309
56587,57.281,46.636628,-95.856523
56588,52.939,46.209136,-95.496947
56589,246.649,47.167325,-95.745654
56590,77.366,46.050399,-96.153316
56591,0.864,47.085971,-95.842395
56592,58.479,47.538201,-96.009471
56593,0.018,46.803537,-95.353467
56594,95.568,46.548256,-96.64298
56601,365.863,47.507374,-94.863994
56621,313.544,47.419058,-95.412927
56623,473.176,48.597453,-94.600591
56626,57.685,47.320538,-94.246106
56627,842.024,48.256133,-94.070721
56628,249.605,47.69421,-93.59004
56629,248.842,48.545164,-94.101623
56630,273.741,47.756974,-94.498076
56633,220.405,47.318784,-94.50118
56634,119.56,47.680725,-95.39813
56636,450.118,47.437935,-93.919202
56637,23.771,47.608101,-93.829949
56639,301.906,47.918547,-93.536241
56641,31.589,47.222364,-94.252758
56644,103.291,47.797005,-95.495088
56646,78.411,47.773594,-95.632726
56647,80.486,47.689935,-94.618731
56649,257.644,48.574989,-92.917067
56650,179.51,47.998056,-94.557478
56651,66.683,47.454496,-95.616723
56652,84.151,47.733484,-95.248518
56653,631.29,48.271206,-93.509298
56654,118.234,48.431078,-93.965043
56655,105.281,47.028931,-94.231326
56657,55.552,47.572913,-93.636731
56658,72.495,48.063342,-93.842401
56659,13.146,47.653088,-94.017436
56660,180.237,47.991263,-94.192364
56661,392.841,47.860557,-94.195748
56662,59.888,46.862191,-93.852993
56663,56.602,47.466429,-94.446625
56666,43.976,48.033237,-94.821241
56667,91.679,47.728469,-94.924836
56668,0.155,48.613385,-93.346928
56669,219.521,48.38395,-93.135452
56670,46.479,47.828897,-94.865169
56671,220.775,47.895133,-95.305386
56672,432.807,47.072504,-94.00184
56673,117.457,48.82233,-95.105483
56676,204.072,47.539652,-95.195778
56678,123.403,47.421977,-95.118124
56680,28.931,47.659009,-93.954669
56681,103.969,47.613603,-94.238708
56683,61.941,47.736271,-94.7509
56684,99.986,47.855617,-95.698912
56685,126.03,48.238688,-94.531271
56686,176.297,48.784049,-94.911697
56687,1.828,47.501222,-94.994748
56688,111.201,47.772963,-93.912179
56701,381.418,48.121195,-96.192034
56710,42.171,48.215386,-97.00182
56711,18.905,49.315007,-94.963152
56713,191.291,48.351356,-96.814494
56714,207.543,48.783858,-96.00464
56715,64.091,47.808974,-95.941278
56716,316.875,47.743247,-96.555408
56720,18.994,48.569749,-96.892978
56721,188.602,47.970648,-96.949756
56722,144.697,47.985086,-96.646021
56723,113.971,47.809408,-96.806432
56724,114.797,48.445803,-95.735912
56725,291.325,48.150367,-95.79769
56726,314.339,48.753797,-96.239203
56727,822.353,48.288717,-95.412061
56728,193.921,48.783124,-97.007914
56729,56.9,48.670092,-96.561935
56731,37.725,48.913017,-97.072561
56732,140.468,48.584211,-96.46733
56733,146.562,48.638068,-96.895762
56734,182.254,48.769619,-96.603622
56735,339.259,48.910175,-96.635315
56736,106.463,47.708668,-96.191476
56737,191.281,48.43447,-96.036715
56738,178.937,48.334907,-96.335704
56741,5.052,49.306515,-94.85466
56742,126.937,47.928291,-95.807021
56744,102.538,48.243585,-97.127546
56748,86.678,47.921967,-96.010269
56750,231.606,47.893024,-96.294498
56751,467.488,48.809822,-95.733307
56754,36.897,47.99911,-96.188545
56755,48.03,48.970326,-97.097235
56756,106.025,48.893305,-95.538296
56757,221.464,48.478088,-96.898134
56758,106.675,48.465369,-96.51124
56759,147.109,48.550867,-96.081018
56760,74.333,48.24357,-96.453251
56761,106.577,48.602677,-95.696207
56762,339.93,48.168749,-96.739611
56763,243.012,48.815298,-95.360862
57001,127.2,42.989202,-96.637675
57002,59.458,44.296448,-96.676931
57003,48.183,43.746315,-96.755337
57004,198.929,43.079421,-96.791834
57005,51.434,43.592068,-96.585656
57006,155.517,44.314898,-96.796499
57010,56.428,42.819184,-96.816158
57012,85.162,43.593944,-97.278094
57013,136.762,43.278376,-96.617496
57014,132.959,43.111915,-96.95616
57015,49.003,43.418384,-96.980022
57016,33.922,43.899015,-96.958995
57017,125.855,44.015255,-96.819123
57018,81.746,43.797893,-96.981006
57020,16.206,43.681278,-96.820156
57021,31.131,43.264816,-96.972194
57022,131.161,43.8409,-96.717205
57024,31.951,43.988522,-96.679218
57025,132.538,42.728403,-96.697716
57026,157.648,44.259932,-96.518396
57027,5.88,43.179998,-96.517223
57028,200.107,44.061736,-96.599811
57029,191.451,43.339062,-97.484847
57030,150.197,43.738304,-96.519561
57031,48.336,42.875524,-97.185859
57032,48.792,43.424192,-96.678132
57033,117.265,43.617972,-96.960938
57034,72.458,43.11993,-96.553807
57035,85.988,43.627175,-97.080459
57036,91.191,43.278144,-97.139059
57037,99.628,43.104561,-97.249244
57038,53.43,42.585156,-96.576625
57039,88.27,43.337838,-96.874855
57040,65.777,43.061032,-97.58735
57041,2.977,43.729774,-96.867629
57042,205.203,43.986587,-97.156681
57043,109.169,43.422611,-97.310061
57045,122.038,43.205008,-97.528384
57046,47.007,42.957636,-97.306648
57047,14.742,43.52067,-97.211956
57048,127.729,43.741984,-97.200336
57049,14.148,42.523328,-96.509711
57050,39.985,44.156906,-97.0201
57051,63.75,44.232681,-97.337907
57052,73.145,43.292356,-97.707966
